Gene	Expr0	Expr1	Expr2
Csda	11.7919	11.7183	12.5953
Cs	10.6677	11.0876	11.1859
Cryzl1	8.39502	8.70324	8.30638
Cryz	8.70421	8.26266	10.2276
Cryab	7.92425	9.70401	9.51799
Crtap	9.69024	10.8136	10.2106
Crry	7.94506	8.64957	8.67324
Crot	8.10876	8.37142	8.65884
Crlz1	10.5446	9.68945	10.3516
Crls1	8.92249	8.65101	8.4938
Crlf3	9.37642	8.02453	8.8947
Crlf1	8.75989	11.9443	7.59068
Crk	8.97402	9.8291	9.3406
Cript	9.60042	9.68437	9.13541
Crip2	9.44632	10.3136	11.8417
Crip1	9.69034	10.8207	12.7717
Creld2	9.45252	9.16069	8.76327
Creld1	7.73335	8.50861	9.32269
Crebbp	8.46141	8.08354	8.42224
Crcp	8.4169	8.60042	9.11134
Crabp2	8.10215	10.504	11.9135
Crabp1	8.0588	11.0165	6.19159
Cpt2	8.33551	8.45399	9.2219
Cpt1c	7.9142	8.60855	8.75375
Cpt1a	8.85942	8.78822	8.46152
Cpsf6	8.9608	8.2731	8.81525
Cpsf4	9.25874	8.30358	8.77755
Cpsf3l	9.60458	8.97862	9.42482
Cpsf3	9.84364	8.98222	10.0258
Cpsf1	10.0269	8.87781	9.75248
Cpne3	8.33362	9.15533	9.17034
Cpne1	9.12277	10.0398	9.22838
Cpeb4	7.36156	8.15544	9.28271
Cpe	9.57794	12.4026	10.792
Cox8a$Cox8a	10.7241	10.5583	10.5276
Cox7c	11.6364	11.0012	11.4622
Cox7a2l	10.5669	10.8584	10.8335
Cox7a2	12.3133	11.8801	12.1948
Cox6c	11.8491	11.6855	11.5837
Cox6b2	10.1612	7.88775	9.9068
Cox6b1	12.0079	12.2253	12.4113
Cox6a1$Cox6a1	13.1156	13.4318	13.3822
Cox5b	10.0524	9.79219	10.0237
Cox5a	12.6992	12.0857	12.4434
Cox4nb	9.809	8.62783	8.69371
Cox4i1	12.5786	12.4675	12.7038
Cox19	9.08187	9.53157	9.81568
Cox18	9.58025	9.58034	10.1736
Cotl1	8.74086	9.19699	8.34908
Coro1b	9.01682	10.0043	10.1641
Coq9	8.71019	8.65175	9.13869
Coq7	9.55458	8.56591	8.98253
Coq5	8.32531	7.90283	8.82484
Coq3	8.45124	8.0387	8.3844
Coq2	8.58203	8.41867	9.3445
Coq10b	8.81721	10.4454	8.70172
Copz1	10.3167	10.2531	10.1439
Cops8	9.23081	9.25099	9.30838
Cops7a	9.70254	8.84768	10.0981
Cops6	10.6687	10.4381	11.1443
Cops5	10.996	10.7893	11.051
Cops4	9.72916	8.92547	10.6229
Cops3	10.4211	9.2426	10.0998
Cops2	10.3118	10.2325	9.95712
Copg	8.77004	9.81623	8.93749
Cope	10.1534	10.952	10.5701
Copb2	10.4027	11.0416	9.83114
Copb1	9.59291	10.2868	9.72697
Copa	9.70465	10.9343	10.1325
Comt	7.79782	9.66901	9.4648
Commd8	8.45929	8.33391	8.35328
Commd6	8.14888	8.33191	8.33372
Commd4	9.09658	8.81411	9.1192
Commd3	8.99341	10.2625	10.3905
Commd10	8.6756	8.26661	8.13894
Commd1	8.90097	8.46376	8.261
Col6a3	7.32318	11.1322	8.05918
Col6a2	7.56458	12.1399	7.5301
Col6a1	6.99499	11.621	8.67411
Col5a2	8.14772	13.0594	7.64118
Col5a1	7.35255	12.1615	6.5282
Col4a3bp	8.30976	8.48534	8.51576
Col4a2	7.64968	11.1914	7.80421
Col4a1	8.66071	11.722	8.24391
Col3a1	7.75814	12.8924	7.2347
Col1a2	8.93272	13.4121	7.78731
Col1a1	8.07021	12.9895	7.49701
Col18a1	10.2666	9.48705	8.655
Cog8	8.42682	7.96021	8.71795
Cog6$Ccrn4l	8.13929	8.51824	8.20384
Cog3	8.36636	8.47334	7.85749
Cobl	9.3424	5.54571	8.87209
Cnot8	8.86983	8.97047	8.75571
Cnot7	8.66267	8.83274	8.26714
Cnot6	8.69416	8.92096	9.61236
Cnot3	9.92676	8.59933	9.31608
Cnn3	10.9724	11.6069	9.63094
Cnn2	9.55758	12.6244	8.74423
Cnih4	9.87845	9.7959	9.96908
Cnih	10.5513	11.5482	11.0774
Cndp2	10.0999	9.52703	9.41692
Cnbp	11.6338	11.2096	11.8414
Cmtm7	9.02523	9.3391	9.56717
Cmtm6	8.99937	8.41175	8.06289
Cmpk	9.8204	10.2618	10.331
Cmas	10.0321	9.49239	10.0246
Cltc	10.7994	11.344	11.1434
Cltb	7.92628	8.07728	9.98111
Clta	11.2123	11.2522	11.1162
Clptm1l	9.68737	11.2361	10.9713
Clptm1	9.1598	9.4767	9.33268
Clpp	10.1763	9.60832	10.0898
Clp1	9.51288	7.78602	8.36
Clns1a	10.7933	9.83282	10.145
Cln5	8.59801	9.42652	8.78011
Clk3	8.41859	8.13418	8.38156
Clk2	9.09226	8.42203	8.53599
Clk1	10.4145	9.5616	9.90362
Clint1	9.66112	10.4062	10.3389
Clic4	10.2608	11.3746	10.1942
Clic1	9.21703	11.1932	11.0429
Cldnd1	8.08864	8.81374	8.59313
Cldn12	8.48449	8.7435	8.54535
Cks2	12.2778	11.0431	11.7584
Cks1b	11.8314	11.6204	11.71
Ckb	10.5958	9.88894	10.3699
Ckap4	8.84243	10.3586	8.35102
Ckap2	10.0077	9.03475	9.75323
Cited2	9.62055	10.3168	8.56819
Cisd1	10.9731	9.33646	10.7511
Cirh1a	11.162	10.1336	10.6574
Cic	8.51529	8.29814	8.61496
Cib1	8.72695	8.44553	8.63309
Ciao1	9.96795	9.68941	9.48655
Churc1	9.13345	9.16443	9.20129
Chuk	9.07526	8.63913	8.55153
Chsy1	9.08419	10.8744	8.7255
Chrac1	8.35337	8.3916	8.29477
Chordc1	9.4706	9.62051	9.83656
Chmp6	8.89143	8.59745	9.5636
Chmp5	10.3429	10.5658	10.6166
Chmp4b	9.33143	9.96802	9.54039
Chmp2b	8.54861	9.61213	9.4651
Chmp2a	10.4504	10.154	10.9325
Chmp1b	8.18675	8.96601	8.39654
Chmp1a	8.96082	9.82339	9.50511
Chm	8.8447	8.7197	8.66862
Chic2	8.06472	8.27772	8.42858
Chfr	8.4228	8.13389	8.97365
Chd4	9.19057	8.22865	9.12865
Chd1l	9.0453	7.13618	8.94641
Chchd5$Chchd5	8.54462	7.36773	8.95363
Chchd4	10.2692	8.72982	10.9625
Chchd3	8.96911	8.73344	8.7021
Chchd2	13.0533	13.1158	13.0947
Chchd1	10.9835	10.3891	10.7938
Chac1	8.84298	9.41904	6.77514
Cggbp1	10.165	10.2614	9.91533
Cfl2	8.93506	10.4021	9.65525
Cfl1	11.6501	12.4144	11.9337
Cfdp1	10.9747	10.0654	10.4988
Cetn3	10.7617	10.1588	10.7604
Cetn2	9.4707	8.90939	8.63102
Cept1	9.23539	9.75189	9.48812
Cep57	9.02543	7.55239	8.00002
Cep55	9.81847	8.23113	9.25552
Centb2	8.41026	8.75079	9.29174
Cenpt	9.66235	8.59925	8.68268
Cenpq	8.77891	7.94732	8.58624
Cenpn	9.86297	8.69714	8.74829
Cenpm	10.0554	6.91947	7.80687
Cenpc1	9.03591	8.68318	8.44051
Cenpa	10.3948	8.71517	9.6919
Cebpz	9.503	7.62434	8.74508
Cebpd	7.26932	8.54505	9.29003
Cebpb	8.36854	9.52493	9.75724
Cdyl	8.85037	7.65282	8.79658
Cdv3	10.1179	9.5521	9.83281
Cdt1	10.9312	8.42715	10.0719
Cdr2	8.18755	9.56508	7.31529
Cdkn2d	8.15108	8.29402	8.86652
Cdkn2b	7.78585	10.5602	7.69672
Cdkn2a	7.5075	8.10058	10.0571
Cdkn1b	8.08436	8.51608	8.68232
Cdkn1a	9.66438	11.5494	12.1537
Cdk9	9.8364	9.82806	9.91219
Cdk8	9.93409	9.80915	9.96792
Cdk7	9.58658	9.47224	8.93754
Cdk6	6.85169	9.05944	10.0534
Cdk5rap3	9.92543	9.48011	9.87117
Cdk4	10.7079	10.4766	10.4029
Cdk2ap2	8.07929	7.89677	8.76386
Cdk2ap1	10.4638	10.4047	10.7732
Cdk2	8.50083	7.87067	8.54618
Cdipt	8.86033	10.2488	9.87835
Cdh11	7.8069	12.3835	6.49237
Cdca8	9.64609	7.9556	8.54698
Cdca7	9.50158	7.22906	8.98279
Cdca5	10.2735	7.69884	9.50331
Cdca4	9.71561	9.53463	9.40106
Cdca3	9.98512	8.39231	8.83141
Cdc6	9.55549	7.70586	8.67917
Cdc5l	11.6946	9.26752	9.55945
Cdc42se1	8.42016	8.87977	9.46473
Cdc42ep5	7.3016	8.5587	8.99338
Cdc42bpb	8.12792	8.62529	8.4862
Cdc42$Cdc42	10.6223	11.5299	11.0265
Cdc37	10.059	10.2613	10.7017
Cdc34	11.6172	10.4971	11.3237
Cdc2a	11.4111	10.0714	10.5263
Cdc27	8.21615	8.59367	8.03158
Cdc26	8.45605	8.2456	8.23829
Cdc20	11.6428	10.0784	10.7704
Cdc16	8.91914	9.82838	9.23576
Cdc14b	8.51805	7.62256	8.96837
Cdc123	10.2828	10.2452	10.5086
Cd99	6.42573	9.09534	9.74128
Cd97	8.84628	9.53782	8.2638
Cd9	11.3905	11.2566	11.8105
Cd8b1$2410014A08Rik	8.27771	9.56692	9.60528
Cd81	11.665	12.5008	12.2932
Cd47	6.88815	9.15517	8.98696
Cd44	8.51738	10.9954	11.5973
Cd2bp2	8.68007	8.23915	8.46313
Cd2ap	8.47937	7.38717	8.58793
Cd24a	8.89059	11.0231	12.3637
Cd164	10.4045	11.0299	10.7286
Cd109	6.56678	9.71786	11.4277
Cct8	11.3885	10.867	11.3207
Cct7	12.387	11.6889	12.1093
Cct6a	12.7148	12.0383	12.7414
Cct5	12.6831	12.1452	12.7659
Cct4	11.2571	10.6937	11.0814
Cct3	11.2609	10.4843	11.2091
Cct2	12.1692	11.8964	12.3352
Ccs	9.10588	8.94236	9.19308
Ccrn4l	10.6145	9.09921	8.87292
Ccnyl1	8.64465	10.0094	8.71357
Ccnt1	8.536	7.72834	8.33893
Ccnl2	8.75946	8.88629	8.66192
Ccnl1	9.05361	8.75605	8.79849
Ccni	10.1881	10.2698	10.3952
Ccnh	9.83712	9.02816	9.31697
Ccng1	10.9179	11.8777	11.4469
Ccnf	10.013	7.02848	8.17215
Ccne1	10.6109	8.0091	9.38116
Ccndbp1	8.81068	9.28881	9.41729
Ccnd3	10.3399	8.96979	9.69611
Ccnd2	8.73581	11.7054	9.60198
Ccnd1	9.97264	9.97562	11.221
Ccnb2	11.0021	9.39323	9.72509
Ccnb1	10.8955	8.84604	9.49821
Ccna2	10.9377	9.81496	10.2586
Ccm2	8.97113	9.8462	8.84034
Ccdc99	9.32473	8.03477	8.32803
Ccdc95	8.64507	8.11946	8.85751
Ccdc90b	9.55021	9.25865	9.31879
Ccdc80	8.15124	11.8797	8.06513
Ccdc72	12.5383	12.2967	12.2768
Ccdc71	8.9471	8.55126	8.7486
Ccdc58	9.95522	8.34098	8.8652
Ccdc56	8.63404	8.77208	9.11229
Ccdc55	8.5702	8.28053	8.34836
Ccdc53	8.12358	7.91797	8.92918
Ccdc5	10.8573	8.94659	10.1563
Ccdc47	8.58893	9.58148	9.11058
Ccdc23	8.86867	9.46175	8.61373
Ccdc22	8.52756	8.17932	8.26434
Ccdc139	8.81618	8.71591	9.36268
Ccdc131	8.06763	8.76468	8.17179
Ccdc128	8.23635	8.18449	8.3018
Ccdc124	8.62629	8.56334	8.46231
Ccdc104	9.33596	9.83125	9.11377
Ccar1	9.61669	9.3048	9.3129
Cbx6	8.42064	8.79248	9.23074
Cbx5	9.27776	8.46669	8.66321
Cbx3$Cbx3	11.1091	10.2219	10.9621
Cbr4	8.67338	8.13745	8.80073
Cbr3	9.77548	7.82498	8.3018
Cbr2	4.56446	8.58216	10.5152
Cbr1	8.82476	8.43026	8.70784
Cbfb	9.86966	10.7429	10.1644
Cav1	8.37133	12.2648	8.27326
Cat	9.41023	9.37337	9.53428
Cast	7.36214	9.25942	8.98485
Casp8ap2	9.87627	8.75292	9.10176
Casp8	6.566	9.98628	9.01581
Casp2	7.81908	8.1094	8.80653
Casc4	9.06014	8.7081	9.11542
Casc3	8.27717	7.97074	8.8661
Cars	8.7261	8.71274	8.04081
Carhsp1	8.47177	9.1234	9.33873
Car2	10.4671	5.86071	10.6848
Capzb	10.6627	11.5143	10.8761
Capza2	10.6112	11.0299	10.8729
Capza1	10.5451	11.2383	10.993
Caprin1	11.3762	11.1563	11.1838
Capns1	11.4382	11.484	12.1778
Capn7	8.59651	8.91888	8.54787
Capn2	9.01708	11.4698	10.9464
Capg	7.83625	9.94982	9.01408
Cap1	9.99512	11.4309	10.4655
Canx	10.2272	10.8943	10.677
Caml	8.1215	8.96739	8.64078
Camk2g	7.79224	9.25818	8.0553
Calu	9.65427	11.6676	10.0396
Calr	11.4986	12.7536	12.0761
Calm3	9.23642	10.1794	9.61175
Calm2	12.433	12.598	12.46
Calm1	11.1052	11.7343	11.3867
Cald1	8.68278	11.6643	8.25464
Cad	8.83658	7.68733	9.14929
Cacybp	12.4327	10.6473	12.172
Cab39	8.71232	8.89551	9.15578
C920006C10Rik	9.23984	9.4411	9.36329
C80913	9.53704	8.35301	8.80662
C78339	9.88918	10.651	10.1363
C77080	8.28591	7.06019	9.28723
C430014K11Rik	8.82719	8.11648	9.16748
C330023M02Rik	9.3884	8.38294	9.36956
C1qbp	11.9114	11.1796	12.0192
C1d	9.36959	9.26329	9.30266
C130032J12Rik	10.0081	9.68179	9.77944
Bzw2$Bzw2	9.2667	8.13892	8.91269
Bzw1	10.9334	11.3507	11.1411
Bysl	9.69593	8.93129	9.45585
Bxdc2	10.9996	9.74586	10.4734
Bub1b	9.92742	7.96096	8.67512
Bub1	10.7084	8.63898	9.18102
Btg3	10.7622	10.8369	10.4756
Btg2	8.67699	9.56068	9.34716
Btg1	9.56446	10.457	9.70562
Btf3l4	9.44187	9.09919	9.10308
Btf3	10.7679	10.3901	10.8061
Btbd10	9.11132	8.24764	7.86247
Btbd1	9.29156	9.23942	9.99267
Btaf1	9.50245	8.82414	8.94941
Bsg	11.52	12.1737	11.9299
Bscl2	8.87745	8.55969	9.45538
Brwd2	8.86708	9.25957	9.35499
Brpf1	9.03404	8.29968	8.45726
Brp44l	9.98979	9.84123	9.54199
Brp44	8.82338	9.46692	9.34135
Bri3	9.2556	9.6409	9.67433
Bre	9.33842	8.56355	10.0149
Brd9	8.16452	8.31043	8.28228
Brd7	9.09382	8.73499	9.00982
Brd4	9.25842	8.46305	9.96027
Brd2	10.0568	9.53499	9.71563
Brca2	9.77379	6.7554	8.83325
Bptf	9.27742	8.62136	8.8022
Bpnt1	8.36945	8.36508	8.89589
Bop1	8.98697	8.26968	8.77526
Bola3	9.52887	9.60304	9.92981
Bola2	10.2306	9.82883	10.197
Bok	7.8548	9.09302	8.22045
Bnip3l	9.9926	9.68142	10.5319
Bnip3	11.1914	10.429	10.4073
Bnip2	8.37365	9.80768	9.17178
Bms1	9.67394	8.45921	9.25176
Bmpr2	7.83392	9.5258	8.51635
Bmpr1a	8.00565	8.719	8.12607
Bmp4	8.61573	10.0896	6.31994
Bmi1	7.96284	9.22289	9.03014
Blvrb	9.14529	8.01193	8.04324
Blvra	8.05273	8.92762	9.75634
Blmh	9.18544	8.43999	8.93706
Blm	9.85351	6.82535	7.73346
Blcap	8.16778	9.05208	7.63501
Birc5	11.0671	9.71343	10.3144
Birc2	8.83668	7.64716	8.56742
Bin3	8.11285	9.00768	8.65243
Bid	8.38794	8.45538	9.33414
Bicd2	7.34207	9.1052	8.35086
Bhlhb9	9.97126	8.76153	8.74941
Bhlhb2	9.40336	9.72507	11.4061
Bgn	9.81527	13.4787	8.67014
Bex1	13.1342	5.31996	10.1732
Becn1	8.37973	9.11119	8.89436
Bcs1l	8.18249	7.69468	8.6798
Bclaf1	9.93958	9.32429	9.55795
Bcl10	8.46102	9.68818	8.58037
Bckdk	8.71564	8.35956	9.14275
Bckdhb	9.99899	8.80304	8.81669
Bckdha	9.12272	7.83254	8.65865
Bccip	11.2348	10.345	10.5142
Bcat2	8.75318	7.53179	8.50956
Bcat1	10.3375	10.1027	9.09586
Bcap31	11.206	11.1969	11.2916
Bcap29	9.07919	8.87443	10.1339
Bbc3	8.69528	7.78388	8.5937
Baz1b	8.14253	8.00892	8.92472
Bax	11.0814	10.835	11.261
Bat3	9.0686	8.62545	9.19724
Bat2d	9.23239	8.22188	8.65733
Bat2	9.31924	8.75302	9.25257
Bat1a	11.1871	10.0104	11.13
Basp1	11.5031	12.3131	7.29737
Bap1	9.37395	8.74117	9.3052
Banf1	11.4356	10.7371	11.51
Bak1	8.00038	8.06844	8.80546
Bag5	7.99459	9.0398	8.60148
Bag3	8.54316	9.62428	8.93416
Bag2	6.8257	9.51465	9.11371
Bag1	10.222	10.5523	10.8289
Bach1	8.47371	9.15863	7.83608
BC087945	8.16748	8.16513	8.31887
BC056474	8.65892	9.64634	9.4531
BC051227	9.06732	9.12844	9.2074
BC048355	8.53333	6.70429	9.19134
BC043098	7.86491	8.9291	8.46971
BC038156	8.33032	7.9473	9.08828
BC031781	8.72873	8.28834	8.42106
BC031181	9.90857	10.5301	9.83768
BC023882	9.4814	8.40128	8.62513
BC023829	8.80468	9.16092	8.60684
BC021395	8.4671	8.0206	8.12955
BC011248	8.71993	8.67252	8.73147
BC010787	8.64985	8.6058	9.36921
BC010304	9.70263	10.59	10.6634
BC008155	8.28818	8.97022	9.21282
BC005624	8.46917	8.34569	8.3375
BC005537	9.45016	9.70999	9.68406
BC004004	8.83375	9.79143	9.29353
BC003940	8.08706	9.02627	8.83532
BC003885	10.4461	9.46339	10.2785
BC003324	7.97168	8.31927	9.82008
BC003266	8.6012	8.393	7.9282
B4galt3	8.25595	8.30729	8.40104
B4galt1	8.30418	9.59462	8.81801
B3gnt2	8.43462	8.10326	9.93408
B2m	9.42673	12.0209	10.2438
B230354K17Rik	9.31313	7.92015	8.59725
B230219D22Rik	9.2494	9.92876	9.67077
B230118G17Rik	9.16123	9.15092	9.26301
B020018G12Rik	11.4583	10.3463	10.9224
Azin1	9.48951	9.06495	8.99532
Azi2	8.16441	8.85591	8.45897
Axl	7.72484	11.5743	8.86671
Avpi1	10.6706	8.92455	11.6183
Aven	8.41935	8.05194	8.2603
Aurkaip1	10.8541	10.5688	10.687
Aurka	10.0414	8.35053	8.75397
Aup1	8.34588	9.00611	9.87883
Atxn7l3	9.47146	9.34546	9.18641
Atxn10	10.4536	10.2034	9.61382
Atpif1	10.4885	9.96262	10.6811
Atpbd4	8.19962	8.11161	8.61076
Atpbd1c	9.23728	7.73996	9.2781
Atp6v1h	9.38418	9.53511	8.88179
Atp6v1g1$Atp6v1g1	10.2368	11.1735	10.406
Atp6v1f	10.6882	10.509	10.6583
Atp6v1d	9.97868	10.036	9.44099
Atp6v1c1	10.261	10.0121	10.7397
Atp6v1b2	9.24347	8.81434	8.3755
Atp6v1a	10.25	10.1469	10.5056
Atp6v0e	10.0429	11.0569	10.5716
Atp6v0d1	10.6396	11.116	10.644
Atp6v0c	12.2024	12.5364	12.2209
Atp6ap2	10.8945	10.8763	10.2456
Atp5o	11.8382	11.5507	11.6223
Atp5l	11.6037	11.672	11.4903
Atp5k	11.901	11.7053	11.8443
Atp5j2	11.1178	10.85	11.2085
Atp5j	11.9767	11.7535	11.9159
Atp5h	12.0025	11.89	11.9633
Atp5g3	12.7733	12.7887	12.8243
Atp5g2	11.3207	10.5886	11.3813
Atp5g1	10.6213	10.0287	10.3764
Atp5f1	11.741	11.1889	11.3863
Atp5b	13.0511	12.8316	12.9199
Atp5a1	11.9863	11.7454	11.9818
Atp2b1	8.17577	8.7349	9.176
Atp2a3	7.29427	5.95476	10.6998
Atp2a2	9.97911	10.1625	10.5493
Atp1b3	10.8754	11.2993	11.9205
Atp1b1	9.70656	8.33263	6.71866
Atp1a1	10.0873	9.85308	10.5131
Atp13a1	9.17553	9.16326	9.41518
Atp11b	9.92947	8.75707	10.0602
Atox1	9.21835	9.18493	9.03965
Atic$Atic	10.2781	10.1338	10.5959
Atg3	9.33928	9.96603	9.64614
Atf5	8.83992	10.8083	9.01819
Atf4	10.6598	10.7647	10.4921
Atf2$Atf2	8.92302	8.46831	8.52738
Atf1	10.5821	9.76898	10.1585
Atad3a	9.44501	8.03171	9.91776
Atad2	8.86665	7.8404	8.54324
Ass1	10.3064	10.3417	9.97295
Aspscr1	9.24498	7.51883	8.36988
Asnsd1	9.97867	9.60371	9.75655
Asns	11.6497	11.2463	10.5452
Asna1	11.1588	10.085	10.3386
Asl	8.0994	8.3308	8.61608
Ash2l	10.4949	8.80949	8.91346
Asf1b	9.08831	8.26011	8.49609
Asf1a	10.4477	8.64621	9.32566
Ascc3l1	10.5309	9.21043	10.0708
Ascc1	8.55197	7.69411	8.90469
Asah1	9.86116	11.095	9.3471
Ars2	9.94353	8.68242	9.62142
Arrdc3	8.89196	7.1388	8.77738
Arpc5l	9.24162	9.21255	9.28366
Arpc5	9.33842	10.5461	10.2588
Arpc4	9.69999	10.6167	10.0176
Arpc3	10.7807	11.1434	11.3954
Arpc2	11.1506	11.9937	11.9876
Arpc1b$Arpc1b	9.47645	11.1064	10.9435
Arpc1a	9.60253	9.59964	9.81591
Armet	10.7977	11.6705	10.8723
Armcx2	9.34404	10.0939	5.26998
Armc10	9.47021	8.36648	9.42101
Arl8b	8.26123	8.8177	8.30156
Arl8a	7.94302	8.2459	8.53672
Arl6ip6	9.57954	8.93484	9.05907
Arl6ip5	9.75219	11.0501	11.1992
Arl6ip2	8.94278	8.13664	8.31231
Arl6ip1	11.2023	10.1317	10.2419
Arl6	9.51963	8.2511	9.10013
Arl5a	9.09471	10.5569	8.82993
Arl3	9.53317	10.0389	9.64496
Arl2bp	8.41265	9.29868	8.96011
Arl1	9.01555	10.3177	9.16334
Arih1	8.16316	8.38817	8.19532
Arid2$1700124K17Rik	8.83655	8.11527	8.85482
Arid1a	10.5335	8.9701	9.56839
Arhgef12	7.44143	8.32101	9.04166
Arhgef1	8.00657	8.21318	9.14876
Arhgdib	7.95543	10.614	7.14559
Arhgdia	11.6099	11.9265	12.2972
Arhgap5	8.88718	8.95735	8.04894
Arhgap21	8.32332	8.56592	8.2693
Arhgap11a	9.82036	8.94967	9.34234
Arhgap1	7.52909	8.98222	8.17022
Arfip2	7.78901	8.4072	8.6021
Arfgap1	8.39433	9.2822	8.34528
Arf6	10.4468	10.2205	10.7658
Arf5	8.32878	9.13701	8.9402
Arf4	10.6672	12.2083	11.1535
Arf3	9.21311	9.45984	9.49399
Arf1$Arf1	11.4251	12.057	11.6314
Ard1	10.0702	8.69772	9.98214
Arcn1	9.65072	10.2762	9.5111
Arbp	13.355	13.4705	13.5385
Aqr	9.2182	7.90282	8.51812
Aprt	10.4828	10.4756	11.5689
Appbp2	8.72555	8.29591	8.11562
Appbp1	10.9524	10.6423	10.2847
App	8.68123	11.8821	10.1415
Apoe	10.947	5.64468	7.76328
Apobec3	9.98088	7.66783	8.92022
Apoa1bp	9.68779	9.75299	9.84014
Aplp2	9.58963	10.0377	9.37307
Apip	8.75761	8.66484	8.85128
Api5	9.68842	9.06396	9.52606
Apex1	11.0185	10.0302	10.7198
Apeh	8.75261	9.4242	9.30333
Ap3s1	10.3368	11.16	11.5438
Ap3m1	8.47298	8.74998	8.53413
Ap3d1	9.05868	9.40622	9.16121
Ap3b1	9.5656	9.31169	9.44811
Ap2s1	9.90276	10.5784	10.4321
Ap2m1	10.5428	11.1394	10.7586
Ap2b1	8.65235	8.68853	8.95396
Ap2a2	8.50117	8.97957	8.16544
Ap2a1	8.38774	8.68013	8.0429
Ap1s1	8.64087	9.94042	9.69343
Ap1m1	8.52301	8.84239	9.27995
Ap1b1	9.23026	9.10858	9.29869
Aof2	10.5663	9.25879	9.84016
Anxa8	7.65041	10.3698	10.9508
Anxa7	9.08042	9.29272	9.98908
Anxa5	9.65214	12.8244	10.3724
Anxa4	7.80112	9.92495	9.5931
Anxa3	8.49979	11.9066	11.0816
Anxa2	9.94975	12.3831	12.2314
Anxa1	9.65798	12.5584	11.5238
Anp32e	10.1742	9.43017	9.95985
Anp32b	12.5196	11.9217	12.4841
Anp32a	9.30755	8.30778	9.2483
Anln	10.1128	9.72529	11.0888
Ankrd46	8.44387	8.84465	8.7765
Ankrd40	8.17863	8.53207	8.23076
Ankrd28	8.28145	7.88261	9.01917
Ankrd25	9.22946	9.61977	9.81203
Ankrd17	8.96698	8.7786	9.04688
Ankrd13c	9.04433	7.87327	9.19582
Ankrd13a	9.6737	9.79162	10.4231
Ankrd11	8.86973	7.96426	8.22097
Ank	8.50321	9.62806	7.96701
Anapc7	8.87931	8.63347	9.27024
Anapc5	10.8414	10.7895	11.1012
Anapc2	9.43773	9.79458	10.137
Anapc13	9.83707	9.2651	9.4301
Anapc11	10.2182	9.50754	10.1721
Anapc10	8.94397	8.20586	7.59428
Anapc1	8.15729	8.40822	8.29875
Amotl2	9.5679	11.4403	8.97478
Amotl1	7.28888	9.32139	8.07881
Amfr	8.76506	10.5104	9.98281
Amdhd2	8.2403	8.07082	8.49023
Amd1	10.9121	10.623	10.7631
Als2cr4	8.52075	8.22032	8.73998
Alkbh5	8.54828	7.88315	8.21271
Alkbh3	8.07006	8.23448	8.38577
Alg5	7.62393	8.98845	8.81853
Alg3	8.38033	8.10629	8.64641
Alg10b	8.11608	9.07015	8.43356
Aldh9a1	10.0332	8.94718	9.7935
Aldh2	8.80211	7.83534	9.63726
Aldh18a1	8.67247	9.3089	8.93463
Alas1$Alas1	8.73595	8.43498	8.80509
Alad	8.75464	8.89048	9.56869
Akt1s1	8.18525	9.2149	9.40393
Akt1	7.61447	9.78278	9.53347
Akr1b8	8.28244	9.87014	8.12125
Akr1b3	11.3123	10.2444	10.757
Akr1a4	12.0895	12.8086	12.6098
Akap8	9.54992	8.64261	9.09709
Akap2	7.88443	9.93055	7.3645
Akap12	11.8996	11.3542	9.92914
Ak3	6.71326	8.87736	9.61285
Ak2	10.1644	9.84894	9.93727
Ak1	8.67821	10.0213	9.58531
Aip	8.8006	9.22797	9.10778
Aifm1	10.5559	9.72698	10.1587
Ahsa2	8.64541	9.30083	8.7048
Ahsa1	10.5477	9.85822	10.2078
Ahnak2	7.1834	9.95748	9.99693
Ahnak	7.9583	10.5766	10.1827
Ahcyl1	9.3837	10.3642	9.8965
Ahcy	11.8621	10.8925	11.6009
Ahctf1	8.92598	8.08578	8.54507
Agrn	8.43604	8.33465	8.03642
Agps	8.55354	8.37772	7.94418
Agpat5	9.38094	8.57036	9.31303
Agpat4	8.53171	9.05035	10.0409
Aggf1	10.1523	8.72137	9.66412
Aga	9.00291	10.0549	9.63667
Aff4	9.13737	8.93166	8.41929
Aes	9.77068	9.98359	10.4801
Aebp2	8.67698	8.69631	9.4367
Aebp1	8.1313	10.3227	7.00242
Adss	11.227	10.921	10.9378
Adsl	9.52056	8.59426	9.7212
Adrm1$Adrm1	10.7785	10.0934	10.7025
Adrbk1	8.19375	7.96446	8.46919
Adprh	9.82615	9.17769	8.91385
Adnp	10.9512	10.8456	10.9177
Adk	7.51103	8.31052	9.35792
Adipor1	8.76322	9.20079	10.2886
Adh5	11.449	10.251	11.126
Adfp	9.44236	11.2595	10.9912
Add1	8.65685	9.76413	9.51195
Adam9	8.88528	11.0749	9.66506
Adam10	7.81727	9.4534	8.78255
Actr8	8.82484	8.14277	8.46367
Actr6	8.81239	7.79253	7.95826
Actr3	10.9778	12.0589	11.3112
Actr2	10.5161	10.8993	10.8774
Actr1a	8.32766	9.16913	8.85908
Actr10	10.0001	10.6886	10.3532
Actn4	11.869	12.2727	11.9433
Actn1	10.1523	12.1146	8.72154
Actl6a	9.94569	8.27764	8.79449
Actb	13.243	13.8264	13.4246
